contract,fold,model,transformed_feature,coefficient,abs_coefficient
full_non_sleep,1,ridge_alpha_3,num__Sitting_Hours_Per_Day,-0.015649048097101395,0.015649048097101395
full_non_sleep,1,ridge_alpha_3,num__Outdoor_Time_Hours,0.0014576311151253203,0.0014576311151253203
full_non_sleep,1,ridge_alpha_3,num__Social_Interaction_Score,-0.09175730518373913,0.09175730518373913
full_non_sleep,1,ridge_alpha_3,num__Resting_Heart_Rate,0.009456237178247227,0.009456237178247227
full_non_sleep,1,ridge_alpha_3,num__Systolic_BP,0.024275049134481586,0.024275049134481586
full_non_sleep,1,ridge_alpha_3,num__Diastolic_BP,-0.008265825612507861,0.008265825612507861
full_non_sleep,1,ridge_alpha_3,num__Cholesterol_Level,0.007688050055136086,0.007688050055136086
full_non_sleep,1,ridge_alpha_3,num__Blood_Sugar_Level,0.0009907330027613618,0.0009907330027613618
full_non_sleep,1,ridge_alpha_3,num__Energy_Level_Score,0.26106801604284335,0.26106801604284335
full_non_sleep,1,ridge_alpha_3,num__Fatigue_Level_Score,-0.26973732822962365,0.26973732822962365
full_non_sleep,1,ridge_alpha_3,num__Immune_Health_Score,0.003848314796385898,0.003848314796385898
full_non_sleep,1,ridge_alpha_3,num__Mood_Score,0.24384295997042515,0.24384295997042515
full_non_sleep,1,ridge_alpha_3,num__Anxiety_Score,-0.24838865155324388,0.24838865155324388
full_non_sleep,1,ridge_alpha_3,num__Depression_Risk_Score,-0.16692828729320355,0.16692828729320355
full_non_sleep,1,ridge_alpha_3,num__Productivity_Score,0.3277995759602772,0.3277995759602772
full_non_sleep,1,ridge_alpha_3,num__Focus_Concentration_Score,0.20652431299175436,0.20652431299175436
full_non_sleep,1,ridge_alpha_3,num__Life_Satisfaction_Score,-0.011711898081731863,0.011711898081731863
full_non_sleep,1,ridge_alpha_3,num__Health_Score,1.652556771977308,1.652556771977308
full_non_sleep,1,ridge_alpha_3,num__Healthy_Aging_Score,-0.07789944006051118,0.07789944006051118
full_non_sleep,1,ridge_alpha_3,cat__Gender_Female,-0.02941939865746091,0.02941939865746091
full_non_sleep,1,ridge_alpha_3,cat__Gender_Male,0.0005326547219675204,0.0005326547219675204
full_non_sleep,1,ridge_alpha_3,cat__Gender_Non-binary,0.028886743935308823,0.028886743935308823
full_non_sleep,1,ridge_alpha_3,cat__Country_Australia,-0.0013908853551141745,0.0013908853551141745
full_non_sleep,1,ridge_alpha_3,cat__Country_Brazil,-0.02714736039147808,0.02714736039147808
full_non_sleep,1,ridge_alpha_3,cat__Country_Canada,-0.013834036572371117,0.013834036572371117
full_non_sleep,1,ridge_alpha_3,cat__Country_France,0.07197383434504491,0.07197383434504491
full_non_sleep,1,ridge_alpha_3,cat__Country_Germany,0.045388335858930325,0.045388335858930325
full_non_sleep,1,ridge_alpha_3,cat__Country_India,0.012216754490400713,0.012216754490400713
full_non_sleep,1,ridge_alpha_3,cat__Country_Italy,-0.07317678270741838,0.07317678270741838
full_non_sleep,1,ridge_alpha_3,cat__Country_Japan,-0.02778454728448823,0.02778454728448823
full_non_sleep,1,ridge_alpha_3,cat__Country_Mexico,-0.03779094445146212,0.03779094445146212
full_non_sleep,1,ridge_alpha_3,cat__Country_Nigeria,0.04642612079150632,0.04642612079150632
full_non_sleep,1,ridge_alpha_3,cat__Country_Pakistan,0.03737792550915953,0.03737792550915953
full_non_sleep,1,ridge_alpha_3,cat__Country_South Korea,-0.02217698698565036,0.02217698698565036
full_non_sleep,1,ridge_alpha_3,cat__Country_Spain,-0.018295986978023815,0.018295986978023815
full_non_sleep,1,ridge_alpha_3,cat__Country_UK,0.03102664201243916,0.03102664201243916
full_non_sleep,1,ridge_alpha_3,cat__Country_USA,-0.02281208228126549,0.02281208228126549
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Accountant,-0.04531345330280838,0.04531345330280838
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Artist,-0.06600734958669782,0.06600734958669782
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Athlete,0.006755808426237673,0.006755808426237673
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Chef,0.0032996647672609326,0.0032996647672609326
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Doctor,0.06234420208013951,0.06234420208013951
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Entrepreneur,-0.0029018112123573828,0.0029018112123573828
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Freelancer,0.010166486651253259,0.010166486651253259
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Laborer,-0.0067128064660956915,0.0067128064660956915
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Lawyer,-0.050266914406145044,0.050266914406145044
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Manager,0.02963435218315904,0.02963435218315904
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Nurse,0.02034996207817049,0.02034996207817049
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Retired,0.03466247116583054,0.03466247116583054
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Software Engineer,0.017143641699720547,0.017143641699720547
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Student,-0.002546160189892059,0.002546160189892059
full_non_sleep,1,ridge_alpha_3,cat__Occupation_Teacher,-0.010608093887152184,0.010608093887152184
full_non_sleep,1,ridge_alpha_3,cat__Marital_Status_Divorced,-0.0018589746136206749,0.0018589746136206749
full_non_sleep,1,ridge_alpha_3,cat__Marital_Status_Married,0.0023657621002716434,0.0023657621002716434
full_non_sleep,1,ridge_alpha_3,cat__Marital_Status_Single,0.01146678511656838,0.01146678511656838
full_non_sleep,1,ridge_alpha_3,cat__Marital_Status_Widowed,-0.011973572603338012,0.011973572603338012
full_non_sleep,1,ridge_alpha_3,cat__Exercise_Type_Cycling,-0.008318008388955977,0.008318008388955977
full_non_sleep,1,ridge_alpha_3,cat__Exercise_Type_HIIT,0.010573036347722728,0.010573036347722728
full_non_sleep,1,ridge_alpha_3,cat__Exercise_Type_Running,-0.016161609052708685,0.016161609052708685
full_non_sleep,1,ridge_alpha_3,cat__Exercise_Type_Sports,-0.017683698213890892,0.017683698213890892
full_non_sleep,1,ridge_alpha_3,cat__Exercise_Type_Swimming,0.02702077679731209,0.02702077679731209
full_non_sleep,1,ridge_alpha_3,cat__Exercise_Type_Walking,0.02447118711277865,0.02447118711277865
full_non_sleep,1,ridge_alpha_3,cat__Exercise_Type_Weight Training,-0.009412215180766095,0.009412215180766095
full_non_sleep,1,ridge_alpha_3,cat__Exercise_Type_Yoga,-0.010489469420384994,0.010489469420384994
full_non_sleep,1,ridge_alpha_3,cat__Morning_Workout_No,0.3184711550401347,0.3184711550401347
full_non_sleep,1,ridge_alpha_3,cat__Morning_Workout_Yes,-0.31847115504098017,0.31847115504098017
full_non_sleep,1,ridge_alpha_3,cat__Workout_Intensity_High,-0.05085749191523204,0.05085749191523204
full_non_sleep,1,ridge_alpha_3,cat__Workout_Intensity_Low,0.028480872619268058,0.028480872619268058
full_non_sleep,1,ridge_alpha_3,cat__Workout_Intensity_Moderate,0.0223766192957022,0.0223766192957022
full_non_sleep,1,ridge_alpha_3,cat__Gym_Member_No,0.013363281091627611,0.013363281091627611
full_non_sleep,1,ridge_alpha_3,cat__Gym_Member_Yes,-0.013363281091473308,0.013363281091473308
full_non_sleep,1,ridge_alpha_3,cat__Smoking_Status_Current,0.4153889161295051,0.4153889161295051
full_non_sleep,1,ridge_alpha_3,cat__Smoking_Status_Former,-0.2179194367692715,0.2179194367692715
full_non_sleep,1,ridge_alpha_3,cat__Smoking_Status_Never,-0.19746947935988765,0.19746947935988765
full_non_sleep,1,ridge_alpha_3,cat__Alcohol_Consumption_Heavy,0.28558670140087855,0.28558670140087855
full_non_sleep,1,ridge_alpha_3,cat__Alcohol_Consumption_Light,-0.12795016634195894,0.12795016634195894
full_non_sleep,1,ridge_alpha_3,cat__Alcohol_Consumption_Moderate,-0.15763653505845254,0.15763653505845254
full_non_sleep,1,ridge_alpha_3,cat__Meditation_Practice_No,0.30317435900082923,0.30317435900082923
full_non_sleep,1,ridge_alpha_3,cat__Meditation_Practice_Yes,-0.3031743590005947,0.3031743590005947
full_non_sleep,1,ridge_alpha_3,cat__Obesity_Risk_High,0.36923627545276494,0.36923627545276494
full_non_sleep,1,ridge_alpha_3,cat__Obesity_Risk_Low,-0.30500662734661743,0.30500662734661743
full_non_sleep,1,ridge_alpha_3,cat__Obesity_Risk_Medium,-0.06422964810694205,0.06422964810694205
full_non_sleep,1,ridge_alpha_3,cat__Hypertension_Risk_High,-0.03171982141146693,0.03171982141146693
full_non_sleep,1,ridge_alpha_3,cat__Hypertension_Risk_Low,0.03918755655082808,0.03918755655082808
full_non_sleep,1,ridge_alpha_3,cat__Hypertension_Risk_Medium,-0.0074677351397493714,0.0074677351397493714
full_non_sleep,1,ridge_alpha_3,cat__Diabetes_Risk_High,0.05791392461295939,0.05791392461295939
full_non_sleep,1,ridge_alpha_3,cat__Diabetes_Risk_Low,-0.027953486004842137,0.027953486004842137
full_non_sleep,1,ridge_alpha_3,cat__Diabetes_Risk_Medium,-0.029960438608345324,0.029960438608345324
full_non_sleep,1,ridge_alpha_3,cat__Cardiovascular_Risk_High,0.021153184566742714,0.021153184566742714
full_non_sleep,1,ridge_alpha_3,cat__Cardiovascular_Risk_Low,-0.009475150373501698,0.009475150373501698
full_non_sleep,1,ridge_alpha_3,cat__Cardiovascular_Risk_Medium,-0.011678034193592656,0.011678034193592656
full_non_sleep,1,ridge_alpha_3,cat__Fitness_Level_Average,0.014987218103935622,0.014987218103935622
full_non_sleep,1,ridge_alpha_3,cat__Fitness_Level_Excellent,-0.06510519691497713,0.06510519691497713
full_non_sleep,1,ridge_alpha_3,cat__Fitness_Level_Good,-0.06088546644822157,0.06088546644822157
full_non_sleep,1,ridge_alpha_3,cat__Fitness_Level_Poor,0.11100344526180948,0.11100344526180948
full_non_sleep,1,ridge_alpha_3,cat__Wellness_Category_Average,0.01498721810336119,0.01498721810336119
full_non_sleep,1,ridge_alpha_3,cat__Wellness_Category_Excellent,-0.06510519691605704,0.06510519691605704
full_non_sleep,1,ridge_alpha_3,cat__Wellness_Category_Good,-0.060885466447952744,0.060885466447952744
full_non_sleep,1,ridge_alpha_3,cat__Wellness_Category_Poor,0.11100344526171187,0.11100344526171187
full_non_sleep,1,ridge_alpha_3,cat__Early_Waker_No,0.05765474475184615,0.05765474475184615
full_non_sleep,1,ridge_alpha_3,cat__Early_Waker_Yes,-0.05765474475188723,0.05765474475188723
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Age,0.11342680513901368,0.11342680513901368
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Height_cm,0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Weight_kg,0.010966197535051087,0.010966197535051087
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__BMI,0.4864877659066319,0.4864877659066319
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Exercise_Frequency_Per_Week,-1.0592615986348848,1.0592615986348848
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Exercise_Duration_Minutes,0.009422268976797222,0.009422268976797222
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Daily_Steps,-0.2376055318238415,0.2376055318238415
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Daily_Calorie_Intake,0.006447074148122016,0.006447074148122016
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Water_Intake_Liters,-0.10753135905657289,0.10753135905657289
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Fruit_Intake_Per_Day,-0.09083129949688762,0.09083129949688762
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Vegetable_Intake_Per_Day,-0.13906194629381957,0.13906194629381957
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Protein_Intake_Grams,0.0026528749955088767,0.0026528749955088767
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Sugary_Drinks_Per_Week,-0.009645722131494342,0.009645722131494342
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Fast_Food_Meals_Per_Week,0.30773913113195417,0.30773913113195417
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Breakfast_Regularity_Score,0.005731689290117116,0.005731689290117116
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Stress_Level,0.8369323070389008,0.8369323070389008
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Working_Hours_Per_Day,0.017015106646810225,0.017015106646810225
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Sitting_Hours_Per_Day,-0.009062437813484628,0.009062437813484628
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Outdoor_Time_Hours,0.00012092159068274263,0.00012092159068274263
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Social_Interaction_Score,-0.09078946431390829,0.09078946431390829
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Resting_Heart_Rate,0.008649978741349507,0.008649978741349507
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Systolic_BP,0.008160308239183867,0.008160308239183867
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Diastolic_BP,-0.0026266327870601513,0.0026266327870601513
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Cholesterol_Level,0.007866164803048118,0.007866164803048118
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Blood_Sugar_Level,0.0033908991481173133,0.0033908991481173133
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Energy_Level_Score,0.258068027840744,0.258068027840744
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Fatigue_Level_Score,-0.2729969673767103,0.2729969673767103
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Immune_Health_Score,0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Mood_Score,0.2457534014891414,0.2457534014891414
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Anxiety_Score,-0.24642484278202953,0.24642484278202953
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Depression_Risk_Score,-0.16345988738225742,0.16345988738225742
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Productivity_Score,0.32639247984585906,0.32639247984585906
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Focus_Concentration_Score,0.20681556019656117,0.20681556019656117
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Life_Satisfaction_Score,-0.009825732568577475,0.009825732568577475
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Health_Score,1.5985161215404082,1.5985161215404082
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,num__Healthy_Aging_Score,-0.06644383517755749,0.06644383517755749
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Gender_Female,-0.02585647108014476,0.02585647108014476
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Gender_Male,0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Gender_Non-binary,0.008925011095699846,0.008925011095699846
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_Australia,0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_Brazil,-0.001642835272908703,0.001642835272908703
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_Canada,-0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_France,0.06426853079973285,0.06426853079973285
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_Germany,0.03816325886599282,0.03816325886599282
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_India,0.014530213170421222,0.014530213170421222
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_Italy,-0.04191036997897029,0.04191036997897029
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_Japan,-0.0033684102904840358,0.0033684102904840358
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_Mexico,-0.010738262638067987,0.010738262638067987
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_Nigeria,0.03634828823978179,0.03634828823978179
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_Pakistan,0.03310450552074034,0.03310450552074034
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_South Korea,-0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_Spain,-0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_UK,0.02913249587098074,0.02913249587098074
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Country_USA,-0.006905924887106308,0.006905924887106308
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Accountant,-0.03729767496982588,0.03729767496982588
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Artist,-0.03865995191569401,0.03865995191569401
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Athlete,0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Chef,0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Doctor,0.04654789202979905,0.04654789202979905
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Entrepreneur,-0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Freelancer,0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Laborer,-0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Lawyer,-0.033468676310520716,0.033468676310520716
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Manager,0.01658141630062853,0.01658141630062853
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Nurse,0.0053088627644104535,0.0053088627644104535
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Retired,0.023160139069863812,0.023160139069863812
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Software Engineer,0.0056289193237183816,0.0056289193237183816
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Student,-0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Occupation_Teacher,-0.003927821791606214,0.003927821791606214
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Divorced,-0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Married,0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Single,0.007438399125462953,0.007438399125462953
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Widowed,-0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Cycling,-0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_HIIT,0.010532640727701634,0.010532640727701634
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Running,-0.0033467617628310234,0.0033467617628310234
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Sports,-0.0009305226207672608,0.0009305226207672608
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Swimming,0.02314303168209148,0.02314303168209148
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Walking,0.023041552516717318,0.023041552516717318
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Weight Training,-0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Yoga,-0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Morning_Workout_No,0.5081438559344509,0.5081438559344509
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Morning_Workout_Yes,-0.12306323875245198,0.12306323875245198
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_High,-0.07041127442141278,0.07041127442141278
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_Low,0.001786461546775425,0.001786461546775425
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_Moderate,0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Gym_Member_No,0.01821543680877272,0.01821543680877272
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Gym_Member_Yes,-0.004573719923414521,0.004573719923414521
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Current,0.5995260458414344,0.5995260458414344
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Former,-0.014528236121618127,0.014528236121618127
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Never,-0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Heavy,0.4003324759257943,0.4003324759257943
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Light,-0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Moderate,-0.025694694985814403,0.025694694985814403
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Meditation_Practice_No,0.4669528538928456,0.4669528538928456
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Meditation_Practice_Yes,-0.13429352873193487,0.13429352873193487
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_High,0.4230513377948276,0.4230513377948276
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_Low,-0.2299926706642262,0.2299926706642262
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_Medium,-0.0,0.0
full_non_sleep,1,elastic_alpha_0p001_l1_0p9,cat__Hypertension_Risk_High,-0.006111146581774531,0.006111146581774531
